timestamp (epoch),loop time (s),des velocity,velocity (Rad/S),Futek Torque (Nm),v_bus,i_bus,v_q,i_q
1678922601.0307782,5.6999945640563965,-8.0,-8.025023900669927,-0.8374855580309237,24.7,-0.1,-3.356,0.49
1678922601.0813057,5.749994516372681,-8.0,-8.025023900669927,-0.792484184698008,24.7,-0.1,-3.356,0.49
1678922601.130849,5.799994468688965,-8.0,-8.025023900669927,-0.9624893728446261,24.7,-0.1,-3.356,0.49
1678922601.1809497,5.849994421005249,-8.0,-8.025023900669927,-0.792484184698008,24.7,-0.1,-3.356,0.49
1678922601.2305331,5.899994373321533,-8.0,-8.0541127215365,-0.4924750291451651,24.7,-0.1,-3.359,0.5
1678922601.2811098,5.949994325637817,-8.0,-7.990699092047372,-1.047491966917935,24.7,-0.1,-3.353,0.5
1678922601.330455,5.999994277954102,-8.0,-7.962773824015462,-0.9524890676595099,24.8,-0.11,-3.351,0.53
1678922601.3805683,6.049994230270386,-6.0,-7.962773824015462,-0.9324884572893312,24.8,-0.11,-3.351,0.53
1678922601.4306765,6.09999418258667,-6.0,-7.982554222204731,1.0775728849147193,24.7,-0.1,-3.358,0.5
1678922601.480764,6.149994134902954,-6.0,-5.850343652684993,-1.3375008172856795,24.7,-0.08,-2.475,1.88
1678922601.530311,6.199994087219238,-6.0,-5.850343652684993,-0.7274822009948956,24.7,-0.08,-2.475,1.88
1678922601.5807242,6.2499940395355225,-6.0,-6.052220069499003,-1.2274974602496158,24.7,-0.04,-2.546,0.3
1678922601.6309512,6.299993991851807,-6.0,-6.052220069499003,-1.1624954765465212,24.7,-0.04,-2.546,0.3
1678922601.680842,6.349993944168091,-6.0,-6.052220069499003,-1.1624954765465212,24.7,-0.04,-2.546,0.3
1678922601.7305403,6.399993896484375,-6.0,-5.99462420418319,-1.3825021906185953,24.7,-0.07,-2.406,0.52
1678922601.7809076,6.449993848800659,-6.0,-5.99462420418319,-1.047491966917935,24.7,-0.07,-2.406,0.52
1678922601.8306763,6.499993801116943,-6.0,-5.99462420418319,-0.4524738084047897,24.7,-0.07,-2.406,0.52
1678922601.8845265,6.5499937534332275,-6.0,-5.99462420418319,-0.3624710617389404,24.7,-0.07,-2.406,0.52
1678922601.9301736,6.599993705749512,-6.0,-5.966698936151281,-0.45747396099732995,24.7,-0.07,-2.399,0.51
1678922601.980693,6.649993658065796,-6.0,-5.966698936151281,-0.39247197729421757,24.7,-0.07,-2.399,0.51
1678922602.0304282,6.69999361038208,-6.0,-5.907939518000806,-0.462474113589888,24.6,-0.08,-2.369,0.58
1678922602.0805585,6.749993562698364,-6.0,-5.907939518000806,-0.7774837269203516,24.6,-0.08,-2.369,0.58
1678922602.131826,6.799993515014648,-6.0,-5.98647933434055,-1.0224912039551803,24.7,-0.08,-2.4,0.57
1678922602.1801348,6.849993467330933,-6.0,-6.002187297608499,-1.292499443952746,24.7,-0.07,-2.415,0.49
1678922602.230512,6.899993419647217,-6.0,-6.002187297608499,-0.707481590624699,24.7,-0.07,-2.415,0.49
1678922602.28064,6.949993371963501,-6.0,-5.9480820907966745,-1.042491814325377,24.7,-0.07,-2.43,0.48
1678922602.3314254,6.999993324279785,-6.0,-5.979498017332573,-1.3875023432111355,24.7,-0.07,-2.39,0.52
1678922602.3812344,7.049993276596069,-6.0,-5.979498017332573,-1.037491661732819,24.7,-0.07,-2.39,0.52
1678922602.4301803,7.0999932289123535,-6.0,-5.979498017332573,-0.6974812854396006,24.7,-0.07,-2.39,0.52
1678922602.4806843,7.149993181228638,-6.0,-5.979498017332573,-0.18246556840722405,24.7,-0.07,-2.39,0.52
1678922602.5306468,7.199993133544922,-6.0,-5.979498017332573,-0.4224728928495125,24.7,-0.07,-2.39,0.52
1678922602.5805473,7.249993085861206,-6.0,-5.94633676154468,-1.2224973076570933,24.7,-0.07,-2.425,0.47
1678922602.6307263,7.29999303817749,-6.0,-5.94633676154468,-0.9124878469191345,24.7,-0.07,-2.425,0.47
1678922602.6807585,7.349992990493774,-6.0,-6.014404602372459,-1.2774989861751074,24.7,-0.06,-2.449,0.44
1678922602.7305682,7.399992942810059,-6.0,-6.014404602372459,-1.3625015802483986,24.7,-0.06,-2.449,0.44
1678922602.7805896,7.449992895126343,-6.0,-6.014404602372459,-0.9374886098818712,24.7,-0.06,-2.449,0.44
1678922602.8307767,7.499992847442627,-6.0,-6.014404602372459,-1.1424948661763246,24.7,-0.06,-2.449,0.44
1678922602.8812156,7.549992799758911,-4.0,-6.014404602372459,-0.8924872365489556,24.7,-0.06,-2.449,0.44
1678922602.9306755,7.599992752075195,-4.0,-6.06734625634962,1.622589517502391,24.7,-0.07,-2.42,0.47
1678922602.9805832,7.6499927043914795,-4.0,-3.9496800972631676,-2.102524163945425,24.6,0.17,-1.731,0.72
1678922603.0305543,7.699992656707764,-4.0,-3.9496800972631676,-1.34750112247076,24.6,0.17,-1.731,0.72
1678922603.0806487,7.749992609024048,-4.0,-3.9496800972631676,-0.34747060396128404,24.6,0.17,-1.731,0.72
1678922603.1305299,7.799992561340332,-4.0,-4.013675503169626,-0.7824838795129097,24.7,-0.05,-1.484,0.55
1678922603.1809316,7.849992513656616,-4.0,-3.897320219703338,-1.377502038026055,24.7,-0.04,-1.512,0.54
1678922603.2301483,7.8999924659729,-4.0,-3.897320219703338,-0.07746236396371842,24.7,-0.04,-1.512,0.54
1678922603.2806485,7.949992418289185,-4.0,-3.98691378797238,-1.4675047846919043,24.7,-0.05,-1.494,0.56
1678922603.3304396,7.999992370605469,-4.0,-4.0346194541935585,-0.5174757921079021,24.7,-0.04,-1.536,0.44
1678922603.380617,8.049992322921753,-4.0,-4.071271368485439,-0.5174757921079021,24.7,-0.05,-1.494,0.56
1678922603.4308655,8.099992275238037,-4.0,-4.071271368485439,-1.5575075313577535,24.7,-0.05,-1.494,0.56
1678922603.4806538,8.149992227554321,-4.0,-4.04741853537485,-0.9324884572893312,24.7,-0.04,-1.499,0.48
1678922603.530569,8.199992179870605,-4.0,-4.036946559862884,-0.3374702987762035,24.7,-0.05,-1.451,0.61
1678922603.5807266,8.24999213218689,-4.0,-4.036946559862884,-1.0574922721030156,24.7,-0.05,-1.451,0.61
1678922603.6305668,8.299992084503174,-4.0,-4.020075043760272,-0.19246587359232237,24.7,-0.04,-1.525,0.47
1678922603.680682,8.349992036819458,-4.0,-4.020075043760272,-1.3875023432111355,24.7,-0.04,-1.525,0.47
1678922603.7306173,8.399991989135742,-4.0,-4.020075043760272,-0.39247197729421757,24.7,-0.04,-1.525,0.47
1678922603.7805815,8.449991941452026,-4.0,-4.020075043760272,-0.8624863209936606,24.7,-0.04,-1.525,0.47
1678922603.8306928,8.49999189376831,-4.0,-3.921173052813927,-0.5824777758110145,24.7,-0.04,-1.509,0.47
1678922603.880447,8.549991846084595,-4.0,-4.078252685493417,-0.20746633136996098,24.7,-0.04,-1.51,0.49
1678922603.9309192,8.599991798400879,-4.0,-4.078252685493417,-1.8275157713553192,24.7,-0.04,-1.51,0.49
1678922603.9806726,8.649991750717163,-4.0,-4.128285457383921,0.052541603442506364,24.6,-0.03,-1.568,0.38
1678922604.0305245,8.699991703033447,-4.0,-4.128285457383921,-1.6525104306161609,24.6,-0.03,-1.568,0.38
1678922604.0806496,8.749991655349731,-4.0,-4.011930173917632,-0.6724805224768637,24.7,-0.03,-1.559,0.39
1678922604.1307917,8.799991607666016,-4.0,-4.011930173917632,-1.037491661732819,24.7,-0.03,-1.559,0.39
1678922604.1805625,8.8499915599823,-4.0,-4.011930173917632,-0.7174818958097795,24.7,-0.03,-1.559,0.39
1678922604.230759,8.899991512298584,-4.0,-4.016002608838952,-0.1474645002594066,24.7,-0.04,-1.48,0.51
1678922604.2808132,8.949991464614868,-4.0,-4.016002608838952,-1.377502038026055,24.7,-0.04,-1.48,0.51
1678922604.3307195,8.999991416931152,-4.0,-4.016002608838952,-0.6424796069215866,24.7,-0.04,-1.48,0.51
1678922604.3811882,9.049991369247437,-2.0,-4.05963584013881,-0.13746419507429053,24.7,-0.04,-1.496,0.51
1678922604.430754,9.09999132156372,-2.0,-4.05963584013881,0.7125617456587463,24.7,-0.04,-1.496,0.51
1678922604.4804847,9.149991273880005,-2.0,-1.8884462506578645,-1.7925147032074662,24.7,0.06,-0.792,1.53
1678922604.5308948,9.199991226196289,-2.0,-2.099049313731847,-0.462474113589888,24.7,0.02,-0.95,0.0
1678922604.580772,9.249991178512573,-2.0,-2.053088976762663,-0.7974843372905484,24.7,0.0,-0.868,0.02
1678922604.6306949,9.299991130828857,-2.0,-2.053088976762663,-0.2174666365550593,24.7,0.0,-0.868,0.02
1678922604.680321,9.349991083145142,-2.0,-2.053088976762663,-0.2774684676656314,24.7,0.0,-0.868,0.02
1678922604.730748,9.399991035461426,-2.0,-2.053088976762663,-0.4524738084047897,24.7,0.0,-0.868,0.02
1678922604.7807348,9.44999098777771,-2.0,-2.058324964518646,-0.6774806750694218,24.7,0.0,-0.779,0.16
1678922604.8308868,9.499990940093994,-2.0,-1.9332430347923857,-0.43247319803459305,24.6,-0.01,-0.681,0.28
1678922604.881164,9.549990892410278,-2.0,-1.9332430347923857,-0.39247197729421757,24.6,-0.01,-0.681,0.28
1678922604.930748,9.599990844726562,-2.0,-1.9332430347923857,-0.8274852528458433,24.6,-0.01,-0.681,0.28
1678922604.9804108,9.649990797042847,-2.0,-2.072869374951932,-0.05746175359353956,24.6,0.0,-0.76,0.18
1678922605.0307195,9.69999074935913,-2.0,-2.072869374951932,-0.4074724350718562,24.6,0.0,-0.76,0.18
1678922605.0808256,9.749990701675415,-2.0,-2.028654367234742,-0.5724774706259161,24.7,0.0,-0.827,0.06
1678922605.1309237,9.7999906539917,-2.0,-2.0391263427467083,-0.427473045442035,24.7,0.0,-0.819,0.07
1678922605.1806967,9.849990606307983,-2.0,-2.0391263427467083,-0.6424796069215866,24.7,0.0,-0.819,0.07
1678922605.230307,9.899990558624268,-2.0,-2.0158552860534504,-0.3624710617389404,24.7,0.0,-0.732,0.19
1678922605.280694,9.949990510940552,-2.0,-1.9792033717615696,-0.6674803698843235,24.7,0.0,-0.782,0.1
1678922605.3306913,9.999990463256836,-2.0,-2.0385445663293766,-0.21246648396250123,24.7,0.0,-0.827,0.08
1678922605.380619,10.04999041557312,-2.0,-1.9268434942017398,-0.29246892544326997,24.6,-0.01,-0.712,0.23
1678922605.4305334,10.099990367889404,-2.0,-2.050761871093337,-0.5524768602557373,24.7,0.0,-0.888,-0.01
1678922605.4809167,10.149990320205688,-2.0,-1.9838575831002212,-0.4924750291451651,24.7,0.0,-0.776,0.13
1678922605.531054,10.199990272521973,-2.0,-1.9838575831002212,-0.48747487655260713,24.7,0.0,-0.776,0.13
1678922605.580903,10.249990224838257,-2.0,-2.026909037982748,-0.41247258766439643,24.7,0.0,-0.737,0.17
1678922605.6315043,10.299990177154541,-2.0,-2.026909037982748,-0.5574770128482776,24.7,0.0,-0.737,0.17
1678922605.6818657,10.349990129470825,-2.0,-2.026909037982748,-0.6424796069215866,24.7,0.0,-0.737,0.17
1678922605.7300203,10.39999008178711,-2.0,-2.0263272615654166,-0.4224728928495125,24.7,-0.01,-0.675,0.28
1678922605.780187,10.449990034103394,-2.0,-2.0263272615654166,-0.43247319803459305,24.7,-0.01,-0.675,0.28
1678922605.8306925,10.499989986419678,-2.0,-1.9629136320762892,-0.3274699935910874,24.8,0.0,-0.758,0.15
1678922605.8814173,10.549989938735962,0.0,-1.9629136320762892,-0.6974812854396006,24.8,0.0,-0.758,0.15
1678922605.9304185,10.599989891052246,0.0,-1.9629136320762892,-0.08246251655627646,24.8,0.0,-0.758,0.15
1678922605.9809954,10.64998984336853,0.0,0.0011635528346628863,-0.6924811328470604,24.7,0.14,0.309,2.57
1678922606.0310054,10.699989795684814,0.0,0.0011635528346628863,-0.6224789965513899,24.7,0.14,0.309,2.57
1678922606.0804045,10.749989748001099,0.0,0.0011635528346628863,-0.6074785387737514,24.7,0.14,0.309,2.57
1678922606.1306722,10.799989700317383,0.0,0.0011635528346628863,-0.5974782335886708,24.7,0.14,0.309,2.57
1678922606.180942,10.849989652633667,0.0,0.0011635528346628863,-0.6474797595141268,24.7,0.14,0.309,2.57
1678922606.2310777,10.899989604949951,0.0,0.0011635528346628863,-0.6374794543290463,24.7,0.14,0.309,2.57
1678922606.281585,10.949989557266235,0.0,0.0011635528346628863,-0.6224789965513899,24.7,0.14,0.309,2.57
1678922606.3310673,10.99998950958252,0.0,0.0011635528346628863,-0.6074785387737514,24.7,0.14,0.309,2.57
1678922606.381057,11.049989461898804,0.0,0.0034906585039886587,-0.6624802172917654,24.7,0.0,0.011,0.21
1678922606.430278,11.099989414215088,0.0,0.0069813170079773175,-0.6024783861811933,24.7,0.0,0.009,0.21
1678922606.481051,11.149989366531372,0.0,0.0069813170079773175,-0.5774776232184742,24.7,0.0,0.009,0.21
1678922606.5314887,11.199989318847656,0.0,-0.0040724349213201025,-0.627479149143948,24.7,0.0,0.012,0.21
1678922606.5807416,11.24998927116394,0.0,0.0023271056693257726,-0.6224789965513899,24.7,0.0,0.01,0.21
1678922606.6312609,11.299989223480225,0.0,0.0023271056693257726,-0.627479149143948,24.7,0.0,0.01,0.21
1678922606.6807578,11.349989175796509,0.0,0.0023271056693257726,-0.5724774706259161,24.7,0.0,0.01,0.21
1678922606.7305849,11.399989128112793,0.0,0.0023271056693257726,-0.6524799121066849,24.7,0.0,0.01,0.21
1678922606.780592,11.449989080429077,0.0,0.0023271056693257726,-0.5724774706259161,24.7,0.0,0.01,0.21
1678922606.8310409,11.499989032745361,0.0,0.0023271056693257726,-0.6324793017364883,24.7,0.0,0.011,0.22
1678922606.8809578,11.549988985061646,0.0,0.0,-0.6174788439588497,24.7,0.0,0.011,0.22
1678922606.9302804,11.59998893737793,0.0,0.0,-0.6224789965513899,24.7,0.0,0.011,0.22
1678922606.9805806,11.649988889694214,0.0,0.0,-0.5974782335886708,24.7,0.0,0.011,0.22
1678922607.0308025,11.699988842010498,0.0,0.0,-0.6224789965513899,24.7,0.0,0.011,0.22
1678922607.080582,11.749988794326782,0.0,0.0005817764173314432,-0.6324793017364883,24.7,0.0,0.01,0.22
1678922607.1310065,11.799988746643066,0.0,0.0005817764173314432,-0.5924780809961128,24.7,0.0,0.011,0.22
1678922607.1809785,11.84998869895935,0.0,0.002908882086657216,-0.6024783861811933,24.7,0.0,0.012,0.22
