timestamp (epoch),loop time (s),des velocity,velocity (Rad/S),Futek Torque (Nm),v_bus,i_bus,v_q,i_q,v_d,i_d,accel
1679069025.659586,3.099997043609619,-9.578947368421053,-11.043279953785454,-15.198403818475903,24.9,-0.03,0.0,17.27,0.064,-22.43,-220.98909952996758
1679069025.7099545,3.1499969959259033,-9.578947368421053,-8.944812416470938,-14.533383523667103,25.0,-1.01,-0.31,20.47,1.152,-12.28,-89.43264409945513
1679069025.7599444,3.1999969482421875,-9.578947368421053,-9.3974344691548,-15.373409159215063,25.0,-1.65,-1.046,20.57,1.85,-2.58,-188.34493049167054
1679069025.8100226,3.2499969005584717,-9.578947368421053,-9.3974344691548,-16.12843220068971,25.0,-1.65,-1.046,20.57,1.85,-2.58,-188.34493049167054
1679069025.860014,3.299996852874756,-9.578947368421053,-9.483537378919856,-14.928395578478337,25.0,-1.79,-1.102,20.71,1.924,-3.09,-94.8286815490227
1679069025.9100232,3.34999680519104,-9.578947368421053,-9.626072601166058,-17.128462719199185,25.0,-1.83,-1.199,20.64,1.901,-2.5,-192.6870203801809
1679069025.9600828,3.399996757507324,-9.578947368421053,-9.813404607546783,-13.148341255531475,25.0,-1.82,-1.141,20.84,1.895,-2.93,-196.1822160321243
1679069026.0099466,3.4499967098236084,-9.578947368421053,-9.555677654668955,-15.213404276253542,25.0,-1.8,-1.081,20.59,1.843,-3.77,-190.9452930428233
1679069026.0593011,3.4999966621398926,-9.578947368421053,-9.591747792543503,-18.983519331034273,25.0,-1.79,-1.301,20.52,2.021,-1.33,-188.18565703967775
1679069026.1099386,3.5499966144561768,-9.578947368421053,-9.676105373056563,-16.74845112216559,25.0,-1.82,-1.15,20.63,1.871,-2.89,-197.82083794262292
1679069026.1605535,3.599996566772461,-9.578947368421053,-9.676105373056563,-15.673418314767904,25.0,-1.82,-1.15,20.63,1.871,-2.89,-197.82083794262292
1679069026.2102554,3.649996519088745,-9.578947368421053,-9.531824821558365,-13.583354531083087,25.0,-1.84,-1.067,20.34,1.743,-4.53,-95.20461927402725
1679069026.2594688,3.6999964714050293,-9.578947368421053,-9.657488527701956,-16.368439525131997,25.0,-1.78,-1.193,20.88,1.964,-1.86,-189.92499278725418
1679069026.3101318,3.7499964237213135,-9.578947368421053,-9.657488527701956,-15.48841266884365,25.0,-1.78,-1.193,20.88,1.964,-1.86,-189.92499278725418
1679069026.3601928,3.7999963760375977,-9.578947368421053,-9.487609813841175,-13.148341255531475,25.0,-1.79,-1.123,20.87,1.982,-2.53,-94.82396456338162
1679069026.4101603,3.849996328353882,-9.578947368421053,-9.487609813841175,-15.95342685995055,25.0,-1.79,-1.123,20.87,1.982,-2.53,-94.82396456338162
1679069026.4600842,3.899996280670166,-9.578947368421053,-9.395107363485476,-16.12343204809717,25.0,-1.79,-0.939,20.56,1.657,-5.87,-94.96687841033147
1679069026.5101697,3.94999623298645,-9.578947368421053,-9.395107363485476,-16.453442119205288,25.0,-1.79,-0.939,20.56,1.657,-5.87,-94.96687841033147
1679069026.559439,3.9999961853027344,-9.578947368421053,-9.395107363485476,-17.97848865993224,25.0,-1.79,-0.939,20.56,1.657,-5.87,-94.96687841033147
