timestamp (epoch),loop time (s),des velocity,velocity (Rad/S),Futek Torque (Nm),v_bus,i_bus,v_q,i_q
1678923343.1686182,6.199994087219238,-8.105263157894736,-8.097164176419026,-2.2275979808954105,24.5,-0.48,0.22,2.67
1678923343.218656,6.2499940395355225,-8.105263157894736,-8.097164176419026,-2.5276071364482533,24.5,-0.48,0.22,2.67
1678923343.2684753,6.299993991851807,-8.105263157894736,-8.132652537876243,-2.462605152745141,24.6,-0.42,0.159,2.31
1678923343.3187172,6.349993944168091,-8.105263157894736,-8.175122216341439,-3.4826362816247958,24.6,-0.43,0.136,2.38
1678923343.3688369,6.399993896484375,-8.105263157894736,-8.132070761458913,-3.242628957182525,24.5,-0.45,0.222,2.46
1678923343.4190423,6.449993848800659,-8.105263157894736,-8.09018285941105,-2.8076156816308995,24.5,-0.43,0.14,2.37
1678923343.4687016,6.499993801116943,-8.105263157894736,-8.104145493427003,-1.8525865364543572,24.6,-0.44,0.198,2.42
1678923343.5187702,6.5499937534332275,-8.105263157894736,-8.104145493427003,-1.5575775334940545,24.6,-0.44,0.198,2.42
1678923343.568168,6.599993705749512,-8.105263157894736,-8.099491282088351,-2.8476169023712927,24.5,-0.43,0.203,2.39
1678923343.618697,6.649993658065796,-8.105263157894736,-8.099491282088351,-3.077623921628465,24.5,-0.43,0.203,2.39
1678923343.6683493,6.69999361038208,-8.105263157894736,-8.056439827205825,-3.022622243110451,24.5,-0.43,0.163,2.36
1678923343.7185764,6.749993562698364,-8.105263157894736,-8.103563717009672,-2.5076065260780567,24.6,-0.43,0.16,2.37
1678923343.768758,6.799993515014648,-8.105263157894736,-8.167559122916131,-2.567608357188629,24.6,-0.44,0.136,2.43
1678923343.818146,6.849993467330933,-8.105263157894736,-8.134397867128238,-2.71761293496505,24.5,-0.44,0.207,2.43
1678923343.8689103,6.899993419647217,-8.105263157894736,-8.134397867128238,-2.267599201635786,24.5,-0.44,0.207,2.43
1678923343.9183905,6.949993371963501,-8.105263157894736,-8.134397867128238,-2.5576080520035482,24.5,-0.44,0.207,2.43
1678923343.9689116,6.999993324279785,-8.105263157894736,-8.103563717009672,-2.5276071364482533,24.6,-0.42,0.134,2.31
1678923344.0184588,7.049993276596069,-8.105263157894736,-8.103563717009672,-2.5826088149662674,24.6,-0.42,0.134,2.31
1678923344.0688584,7.0999932289123535,-8.105263157894736,-8.103563717009672,-2.657611103854496,24.6,-0.42,0.134,2.31
1678923344.1182575,7.149993181228638,-8.105263157894736,-8.060512262127144,-2.402603321634569,24.6,-0.43,0.184,2.39
1678923344.168857,7.199993133544922,-8.105263157894736,-8.060512262127144,-2.322600880153818,24.5,-0.44,0.174,2.4
1678923344.218785,7.249993085861206,-8.105263157894736,-8.155923594569503,-2.517606831263155,24.5,-0.42,0.12,2.32
1678923344.268728,7.29999303817749,-8.105263157894736,-8.155923594569503,-3.037622700888072,24.5,-0.42,0.12,2.32
1678923344.31832,7.349992990493774,-8.105263157894736,-8.121017009529615,-2.577608662373727,24.6,-0.43,0.158,2.39
1678923344.3688123,7.399992942810059,-8.105263157894736,-8.070984237639111,-2.2025972179326736,24.6,-0.45,0.214,2.47
1678923344.4186497,7.449992895126343,-8.105263157894736,-8.076220225395094,-2.3126005749687017,24.6,-0.43,0.131,2.35
1678923344.4687486,7.499992847442627,-8.105263157894736,-8.144869842640205,-2.9826210223700578,24.5,-0.44,0.196,2.45
1678923344.5189567,7.549992799758911,-6.631578947368421,-8.144869842640205,-3.1926274312570517,24.5,-0.44,0.196,2.45
1678923344.5686905,7.599992752075195,-6.631578947368421,-8.144869842640205,-2.6776117142246747,24.5,-0.44,0.196,2.45
1678923344.6187875,7.6499927043914795,-6.631578947368421,-8.144869842640205,-2.682611866817215,24.5,-0.44,0.196,2.45
1678923344.6684723,7.699992656707764,-6.631578947368421,-6.721262949430163,-2.2775995068208843,24.6,-0.39,0.234,2.82
1678923344.7186072,7.749992609024048,-6.631578947368421,-6.665994189783675,-1.937589130527666,24.6,-0.33,0.189,2.31
1678923344.7686758,7.799992561340332,-6.631578947368421,-6.665994189783675,-3.272629872737802,24.6,-0.33,0.189,2.31
1678923344.8188486,7.849992513656616,-6.631578947368421,-6.623524511318481,-2.9776208697775175,24.6,-0.33,0.17,2.36
1678923344.868656,7.8999924659729,-6.631578947368421,-6.623524511318481,-2.682611866817215,24.6,-0.33,0.17,2.36
1678923344.9185832,7.949992418289185,-6.631578947368421,-6.697991892736905,-1.82758577349162,24.6,-0.33,0.155,2.3
